no,product_name,product_price,shop_location,shop_name,shop_rating,products_sold,product_url
380,Apple iPhone 11 64GB Garansi Resmi TAM / iBox Indonesia,Rp6.399.000,Bandung,iStorebdg,5.0,90+ terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6Ajp6AHaosjDUMVj9RzNrc1i6sJDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUBYUg9zF1_oD8BoNzceFQMgF_BgMPBYAZ9uGzfWsH3giu3-xZBosq92JZsVR13-kq72SQ9BdQOBi1JNUr1Vo_RC5QAxDo7PZopz6HRtNP1WJq7xig7hgy9tfz1NfuMHNrB2WHc4duOuUQ1utuOxEu3YZQVVH1MYHrsyayu-m_MxDUiFiPcBWgZUEH_rhos17oArOHiFiyRCsUst7HAnDUSC5rfB7q3YXUsthHaFiqfuNPfYagVY2gmUEHpU7H_KpHsnDUMVDgaUEUMW79f-aQfVj9RzWUiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pyObAU7bAHFo_uPbm-X9foxQMz2gcV7guYxgIHi6sJhoiFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstpo_nXosjpH_KRH_Uposj7oaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjVO_1zoH1B2PfBiQ_BO3_-uq1Y2Z_-vuV1F_BzCHjNNH3WqQujp_VzzP7daZ9zgQ1Nt_jHF81NIzMWqQu1a3BzoHjNJe3BHe72fyfODQMV9o3gqzOgR3A-Dq7BkQfBoe7BpZ37N83V9gICiQABRyf7Nqfz9_sCyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D692xzpBR3A-Dq7BkQfBoe7BpZ3NcHu2yZsuyHO-t3sooq1Y2ZsCi3IKdy_oZgBBXZSgguOV2_JoG8Bja69BqusB2yf7NHfHau3Bvq1BRZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_32So1hkZ_-vzVJh_7zSHjY1e_Cozco2gBJYvZUDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsU7UiFiHpnOomUDUsHFo_1ibmUpHArpUiFiHpnO6mUDUs1p6AUi9ZFirMuDg9gxQMoB9RosQR-BUstFbsjao_UpHsjdosHposypHA1DUSCaq3oB9f-2gmUEoAnFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sHdHZdaoAnN6AUOoAnRopUOoiFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdh6A1po_ypHsehosydoAKao97?t=desktop&is_search=1&pub_id=0&pub_unit=0&keywords=handphone&ob=23&management_type=1&dv=desktop&pub_domain=0&src=search&page=4&r=https%3A%2F%2Fwww.tokopedia.com%2Fistorebdg%2Fapple-iphone-11-64gb-garansi-resmi-tam-ibox-indonesia-black%3FextParam%3Divf%253Dfalse%26src%3Dtopads
381,Samsung Galaxy A13 4/128GB - Peach,Rp2.499.000,Palu,Makmur Jaya Palu - Samsung Authorized,N/A,N/A,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_1FHpjdHprdbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-wZcu7rVJpQI2_81zjHcNMrJN3gSgwe7BOZjP0ypVMyBuiy12_yfBEzJthPOViqMWGgfON8cYgyBC6ZIVC_1YFQfFdQAPI1sr7_soE69ubzcWUyMPH33VEoju6PBgs69-qQ_C56VPuZcOVqVPy8Bu51Mhz_V-5_IUfHMVZejNtQmUDUSz2Q31i6sJRH_yOoAeRo_UDUMoFyaUE6_nFbm-FQRo2PcB5QiUEH_eDUMWB89P5rMzwq3ei6sJO6AKfo_yposrDUMVDgaUEUMW79f-aQfVj9RzWUiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pyObAU7bAHFo_zPbm-X9foxQMz2gcV7guYxgIHi6sJhoiFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstpHpyXo_nNHAydoA1popKFHpeDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32CP1OJypz68Bu2_JoGP3Uao32q17jfZ32go1N11_VozVjp_VPZQu2kyRz6zJJp33jhqujaz_CHuJjF3uPZQu213Mho8BjF_1o-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3NZPcgU8I-jzsB2yf7NqV2AZ9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBke3BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z9B68MoO_BzgoJNEZ9x6qjJO_jzSo1Y_Zsjibm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUaomUDUsHFo_eibmUpHA1OUiFiHpnRHaUDUsHFo_KibmUOHpKaUB7DUS-BQcufy3NsguYpyfYagZUEHmdd6AUdoAJh6_raHA1R6_KDUSCaq3oB9f-2gmUE6_nFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sHNHidO6AJf6A1fHsrdHpjObm-hP3ua8uYag3hay3N09RosQR-BUstFbsHOopJFH_JFHAeNH_e76_yfwe?r=https%3A%2F%2Fwww.tokopedia.com%2Fmakmurjayapalu%2Fsamsung-galaxy-a13-4-128gb-peach%3FextParam%3Divf%253Dfalse%26src%3Dtopads&pub_unit=0&keywords=handphone&src=search&dv=desktop&management_type=1&ob=23&pub_domain=0&t=desktop&is_search=1&pub_id=0&page=4
382,Handphone A77 s Ram 8/128GB  Garansi Resmi,Rp1.975.000,Jakarta Barat,SENTOYOU,N/A,1 terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsJNopjN6A17bm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-wZcu7rVJpQI2_81zjHcNMrJN3gSgwe7BOZjP0ypVMyBuiy12_yfBEzJthPOViqMWGgfON8cYgyBC6ZIVC_1YFQfFdQAPI1sr7_soE69ubzcWUyMPH33VEoju6PBgs69-qQ_C56VPuZcOVqVPy8Bu51Mhz_V-5_IUfHMVZejNtQmUDUSz2Q31i6sJRH_yOoAeRo_UDUMoFyaUEosnFbm-FQRo2PcB5QiUEH_1DUMWB89P5rMzwq3ei6sJ7o_jFoAjaH_jDUMVDgaUEUMW79fudy3o79RzWUiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pyObAU7bAHFo_zPbm-X9foxQMz2gcV7guYxgIHi6sJhoiFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstpHseXHpJd6_HNH_U7o_r7HaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9xHqBuE_32uHjNEe_CvucPR_7zz81Y_Z9o-Q9zDguxjPMoW1MgsHjNfyfOuq1Y2Z9PHqjuR_32uP7OJe9PozJVR_1zCP7OJe9x-q9P2yM7NPujau3Bvq1ja_OzuHJN1e_-68_V03MOgH7h119P6HjB733O6qJNAHIB6z7g03MOuHB21__-6zJV2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq1tFyBxd6cJp1Mgq3cxt3_ozq1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-P7B2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1Ok3_oHqBud_92s81O1gRx6zcDh_jzzH7BXHA7ibm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUaomUDUsHFo_eibmUpHA1OUiFiHpnRHaUDUsHFo_KibmUOHpKaUB7DUS-BQcufy3NsguYpyfYagZUEHmdd6_ja6AU76_nao_rOosnObm-FrMBsguYiq3ei6syFHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstpopjXo_HFosjOHsKOHpJRHiFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmd7HpjhHpnaoAjO6AnO6_jfwe?src=search&keywords=handphone&dv=desktop&pub_id=0&r=https%3A%2F%2Fwww.tokopedia.com%2Fsentoyou%2Fhandphone-a77-s-ram-8-128gb-garansi-resmi%3FextParam%3Divf%253Dfalse%26src%3Dtopads&ob=23&t=desktop&management_type=1&is_search=1&pub_unit=0&pub_domain=0&r_replacement=new&page=4
383,Xiaomi Redmi 12 8GB/128GB | 8GB/256GB MediaTek Helio G88,"Rp1,77jt - Rp1,98jt",Jakarta Pusat,Gadget Point Store,5.0,100+ terjual,https://www.tokopedia.com/gadgetpoint/xiaomi-redmi-12-8gb-128gb-8gb-256gb-mediatek-helio-g88-8-128gb-anti-gores-87da5?extParam=ivf%3Dfalse%26src%3Dsearch%26whid%3D14587366
384,SAMSUNG A03 CORE RAM 2GB / ROM 32GB GARANSI RESMI 100% ORIGINAL,Rp900.000,Medan,BROTHERS-PAK EKO,5.0,100+ terjual,https://www.tokopedia.com/paketekonomis/samsung-a03-core-ram-2gb-rom-32gb-garansi-resmi-100-original-onyx-abutua-dd067?extParam=ivf%3Dfalse%26src%3Dsearch
385,Apple iPhone 11 64 GB - Garansi Resmi iBox Apple Indonesia,"Rp6,02jt - Rp7,69jt",Jakarta Pusat,Scorpio Electro,5.0,250+ terjual,https://www.tokopedia.com/sinmob/apple-iphone-11-64-gb-garansi-resmi-ibox-apple-indonesia-putih?extParam=ivf%3Dfalse%26src%3Dsearch
386,VIVO Y03 4/64 & 4/128 NEW GARANSI RESMI,"Rp1,35jt - Rp1,52jt",Medan,J3-SHOP,5.0,100+ terjual,https://www.tokopedia.com/j3-shop/vivo-y03-4-64-4-128-new-garansi-resmi-black-4-128-e9760?extParam=ivf%3Dfalse%26src%3Dsearch
387,Xiaomi redmi A1 2/32gb garansi resmi,Rp925.000,Surabaya,Ning Cell,5.0,12 terjual,https://www.tokopedia.com/ningcell-1/xiaomi-redmi-a1-2-32gb-garansi-resmi?extParam=ivf%3Dfalse%26src%3Dsearch
388,Xiaomi Redmi 12 8/256 GB 8/128 GB Garansi Resmi Not 10C 10A,"Rp1,72jt - Rp2,59jt",Jakarta Pusat,Distributor Ponsel,4.9,1rb+ terjual,https://www.tokopedia.com/distriponsel/xiaomi-redmi-12-8-256-gb-8-128-gb-garansi-resmi-not-10c-10a-12-8-128-promo-non-bundle-15895?extParam=cmp%3D1%26ivf%3Dtrue%26src%3Dsearch
389,infinix hot 40i 8/256,Rp1.660.000,Kab. Bekasi,sierraphone,5.0,100+ terjual,https://www.tokopedia.com/sierraphone/infinix-hot-40i-8-256?extParam=ivf%3Dfalse%26src%3Dsearch
390,realme Note 50,"Rp1,13jt - Rp1,42jt",Jakarta Pusat,jikalaku,5.0,500+ terjual,https://www.tokopedia.com/jikalaku/realme-note-50-sky-blue-3-64gb-14de0?extParam=ivf%3Dfalse%26src%3Dsearch
391,(RESMI) Apple iPhone 15 Pro 128GB 256GB 512GB 1TB Black Blue Titanium,"Rp18,1jt - Rp29,4jt",Jakarta Pusat,Putra Group,5.0,100+ terjual,https://www.tokopedia.com/putragroup/resmi-apple-iphone-15-pro-128gb-256gb-512gb-1tb-black-blue-titanium-128gb-inter-black-titanium-0d620?extParam=ivf%3Dfalse%26src%3Dsearch
392,Samsung Galaxy A54 5G 8/256GB Garansi SEIN,Rp4.800.000,Jakarta Pusat,fael ponsel,5.0,100+ terjual,https://www.tokopedia.com/faelponsel/samsung-galaxy-a54-5g-8-256gb-garansi-sein-a-white-9d227?extParam=ivf%3Dfalse%26src%3Dsearch
393,Samsung Galaxy A04s 4/64 GB - Black,Rp2.099.000,Palu,Makmur Jaya Palu - Samsung Authorized,N/A,N/A,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_yNH_1aHArObm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-wZcu7rVJpQI2_81zjHcNMrJN3gSgwe7BOZjP0ypVMyBuiy12_yfBEzJthPOViqMWGgfON8cYgyBC6ZIVC_1YFQfFdQAPI1sr7_soE69ubzcWUyMPH33VEoju6PBgs69-qQ_C56VPuZcOVqVPy8Bu51Mhz_V-5_IUfHMVZejNtQmUDUSz2Q31i6sJRH_yOoAeRo_UDUMoFyaUE6_nFbm-FQRo2PcB5QiUEH_yDUMWB89P5rMzwq3ei6sJO6AKfo_yposrDUMVDgaUEUMW79f-aQfVj9RzWUiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pyObAU7bAHFo_zPbm-X9foxQMz2gcV7guYxgIHi6sJhoiFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstpHp1XHpjN6A1F6_JRoAyhomFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjVO_1zsoJNEu3BHe72OysUOqB2_Z_g-qBjO_BzzH1OJ3_oHuO-W3M2sPJNJe_ogq_V23_-VHJh1Z_CguO-W3BzqQJOE3_Coe7BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-QB-7gjxdrMzc63BsQ_Bt3jo-r7BX_M2iH72D3A-G83UpgI2q17jfZ32Cq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-81NE39u6qBuE_S2SHjO1e_ooqMPE_uzsq3gzv_7ibm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUaomUDUsHFo_eibmUpHA1OUiFiHpnRHaUDUsHFo_KibmUOHpKaUB7DUS-BQcufy3NsguYpyfYagZUEHmddopHdosUaHp1aHA1hHp1abm-FrMBsguYiq3ei6sjFHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstp6_JXoArfoA1FoAKpHpHNomFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdpo_KNoprO6AHd6_efH_UNHR7?t=desktop&pub_domain=0&keywords=handphone&dv=desktop&page=4&management_type=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fmakmurjayapalu%2Fsamsung-galaxy-a04s-4-64-gb-black%3FextParam%3Divf%253Dfalse%26src%3Dtopads&src=search&pub_id=0&ob=23&is_search=1&pub_unit=0
394,Infinix Hot 40i 8/256GB - Up to 16GB Extended RAM - Unisoc T606,Rp1.699.000,Jakarta Utara,Invens Official Store,5.0,100+ terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsJNH_HhH_J7bm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-wZcu7rVJpQI2_81zjHcNMrJN3gSgwe7BOZjP0ypVMyBuiy12_yfBEzJthPOViqMWGgfON8cYgyBC6ZIVC_1YFQfFdQAPI1sr7_soE69ubzcWUyMPH33VEoju6PBgs69-qQ_C56VPuZcOVqVPy8Bu51Mhz_V-5_IUfHMVZejNtQmUDUSz2Q31i6sJRH_yOoAeRo_UDUMoFyaUEoAnFbm-FQRo2PcB5QiUEH_rDUMWB89P5rMzwq3ei6s1OHAH7o_ehHpJDUMVDgaUEUMW79f-aQfVj9RzWUiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pyObAU7bAHFo_zPbm-X9foxQMz2gcV7guYxgIHi6sJhoiFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstpHpHXHAjOHAJRHAj7HseRHaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z92HqMHhZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32CP1OJ__V-q9P2yM7NPujau3Bvq1ja_OzuHJN1e_-68_V03MOgH7h119P6HjB733O6qJNAHIB6z7g03MOuHB21__-6zJV2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq1tFyBxd6cJp1MggQj2f3uPzq1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-P7B2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1OkypCHqMHh_32gHJY1Z_u6zVBN_uzSH1BXHA7ibm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUaomUDUsHFo_eibmUpHA1OUiFiHpnRHaUDUsHFo_KibmUOHpKaUB7DUS-BQcufy3NsguYpyfYagZUEHmddoAHN6A1NHAjh6_nh6_Jabm-FrMBsguYiq3ei6seFHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstposrXH_KpoAraH_HhHpn76mFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdaHpyhHsK7HpjRH_nNosyOoS7?pub_domain=0&keywords=handphone&management_type=1&is_search=1&pub_id=0&pub_unit=0&page=4&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Finvensofficial%2Finfinix-hot-40i-8-256gb-up-to-16gb-extended-ram-unisoc-t606-palm-blue-8714c%3FextParam%3Divf%253Dfalse%26src%3Dtopads&src=search&ob=23&dv=desktop
395,Samsung Galaxy S22 5G 8/256GB - Bora Purple,Rp12.999.000,Palu,Makmur Jaya Palu - Samsung Authorized,N/A,N/A,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_yNH_1aHAr7bm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-wZcu7rVJpQI2_81zjHcNMrJN3gSgwe7BOZjP0ypVMyBuiy12_yfBEzJthPOViqMWGgfON8cYgyBC6ZIVC_1YFQfFdQAPI1sr7_soE69ubzcWUyMPH33VEoju6PBgs69-qQ_C56VPuZcOVqVPy8Bu51Mhz_V-5_IUfHMVZejNtQmUDUSz2Q31i6sJRH_yOoAeRo_UDUMoFyaUE6_nFbm-FQRo2PcB5QiUEH_KDUMWB89P5rMzwq3ei6sJO6AKfo_yposrDUMVDgaUEUMW79f-aQfVj9RzWUiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pyObAU7bAHFo_zPbm-X9foxQMz2gcV7guYxgIHi6sJhoiFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstpHpyXo_UaHAjaoseh6_rhoaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjVO_1zsoJNEu3BHe72OysUOqB2_Z_g-qBjO_BzzH1OJ3_oHuO-W3M2sPJNJe_ogq_V23_-VHJh1Z_CguO-W3BzqQJOE3_Coe7BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-QB-7gjxdrMzc63BsQ_Bt3jo-r7BX_M2iH72D3A-G83UpgI2q17jfZ32Cq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-81NEyRu6ucHO_jzgHJN1gRP68MDF_Ozoq3gzv_7ibm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUaomUDUsHFo_eibmUpHA1OUiFiHpnRHaUDUsHFo_KibmUOHpKaUB7DUS-BQcufy3NsguYpyfYagZUEHmddosUpoAUFopyFHAHO6A1pbm-FrMBsguYiq3ei6sjFHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstp6_nXHsHOHpKdoseF6AUFoZFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdpHpHRHAjNo_URH_UaHs1Owe?pub_id=0&management_type=1&pub_domain=0&page=4&keywords=handphone&dv=desktop&t=desktop&is_search=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fmakmurjayapalu%2Fsamsung-galaxy-s22-5g-8-256gb-bora-purple%3FextParam%3Divf%253Dfalse%26src%3Dtopads&src=search&pub_unit=0&ob=23
396,(RESMI IBOX) Apple iPhone 15 128GB 256BG 512GB Garansi Resmi Indonesia,Rp14.099.000,Bandung,GudangApple_,5.0,16 terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsJOo_ydHpU7bm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-wZcu7rVJpQI2_81zjHcNMrJN3gSgwe7BOZjP0ypVMyBuiy12_yfBEzJthPOViqMWGgfON8cYgyBC6ZIVC_1YFQfFdQAPI1sr7_soE69ubzcWUyMPH33VEoju6PBgs69-qQ_C56VPuZcOVqVPy8Bu51Mhz_V-5_IUfHMVZejNtQmUDUSz2Q31i6sJRH_yOoAeRo_UDUMoFyaUEoAnFbm-FQRo2PcB5QiUEH_jDUMWB89P5rMzwq3ei6s1hos1a6AHhHsKDUMVDgaUEUMW79f-aQfVj9RzWUiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pyObAU7bAHFo_uPbm-X9foxQMz2gcV7guYxgIHi6sJhoiFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstpHprXHs1f6_y76_U76_H76ZFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9xHqjVR_7zzP7OE__-ouJ7F_jzu8jNEgfBHe72a3BxDHfUpZMWyH7NkysoGQJBkQfBoepzR_92uq1hAZSuiHsuk3Bo-ojBk3_u6uVJh_1zgH7h91MOqqMo7_jzCHOB2H3BgHj1F_Vz-HVB91MOquV2D_92gHJOAZ9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBX1SzMZIxagJyNq3oW63xqe7BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjV2_JoG8Bja69BqusBE3BPc8ujagfBvq1BN_S2SP1O1gpV6qjBN_32s81OEyRPvuVu2gBJYvZUDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsU7UiFiHpnOomUDUsHFo_1ibmUpHArpUiFiHpnO6mUDUs1p6AUi9ZFirMuDg9gxQMoB9RosQR-BUstFbsjF6_rNHAnaos1do_1aoAUDUSCaq3oB9f-2gmUEoAnFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sHfoidhHsr7HArfo_ndHAjpbm-hP3ua8uYag3hay3N09RosQR-BUstFbsJdHAH7o_yOHp1No_Kh6Aj7we?t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fgudangapple-1%2Fresmi-ibox-apple-iphone-15-128gb-256bg-512gb-garansi-resmi-indonesia-128-gb-black-c9cb9%3FextParam%3Divf%253Dfalse%26src%3Dtopads&pub_id=0&management_type=1&pub_domain=0&is_search=1&pub_unit=0&dv=desktop&src=search&page=4&ob=23&keywords=handphone
